PassengerId,source,Survived,Pclass_1,Pclass_2,Pclass_3,Sex_0,Sex_1,SibSp_0,SibSp_1,SibSp_2,SibSp_3,SibSp_4,SibSp_5,SibSp_8,Parch_0,Parch_1,Parch_2,Parch_3,Parch_4,Parch_5,Parch_6,Parch_9
862,train,0.0,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
863,train,1.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
864,train,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
865,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
866,train,1.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
867,train,1.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
868,train,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
869,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
870,train,1.0,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
871,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
872,train,1.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
873,train,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
874,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
875,train,1.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
876,train,1.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
877,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
878,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
879,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
880,train,1.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
881,train,1.0,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
882,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
883,train,0.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
884,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
885,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
886,train,0.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
887,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
888,train,1.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
889,train,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
890,train,1.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
891,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
892,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
893,test,,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
894,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
895,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
896,test,,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
897,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
898,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
899,test,,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
900,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
901,test,,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
902,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
903,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
904,test,,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
905,test,,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
906,test,,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
907,test,,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
908,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
909,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
910,test,,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
911,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
912,test,,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
913,test,,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
914,test,,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
915,test,,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
916,test,,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
917,test,,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
918,test,,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
919,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
920,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
921,test,,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
922,test,,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
923,test,,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
924,test,,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
925,test,,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
926,test,,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
927,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
928,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
929,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
930,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
931,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
932,test,,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
933,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
934,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
935,test,,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
936,test,,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
937,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
938,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
939,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
940,test,,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
941,test,,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
942,test,,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
943,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
944,test,,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
945,test,,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
946,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
947,test,,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
948,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
949,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
950,test,,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
951,test,,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
952,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
953,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
954,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
955,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
956,test,,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
957,test,,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
958,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
959,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
960,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
961,test,,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
962,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
963,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
964,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
965,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
966,test,,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
967,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
968,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
969,test,,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
970,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
971,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
972,test,,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
973,test,,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
974,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
975,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
976,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
977,test,,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
978,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
979,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
980,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
981,test,,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
982,test,,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
983,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
984,test,,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
985,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
986,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
987,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
988,test,,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
989,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
990,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
991,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
992,test,,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
993,test,,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
994,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
995,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
996,test,,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
997,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
998,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
999,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1000,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1001,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1002,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1003,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1004,test,,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1005,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1006,test,,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1007,test,,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1008,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1009,test,,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1010,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1011,test,,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1012,test,,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1013,test,,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1014,test,,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1015,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1016,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1017,test,,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1018,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1019,test,,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1020,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1021,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1022,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1023,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1024,test,,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1025,test,,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1026,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1027,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1028,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1029,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1030,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1031,test,,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1032,test,,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1033,test,,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1034,test,,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1035,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1036,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1037,test,,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1038,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1039,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1040,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1041,test,,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1042,test,,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1043,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1044,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1045,test,,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1046,test,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1047,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1048,test,,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1049,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1050,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1051,test,,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1052,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1053,test,,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1054,test,,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1055,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1056,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1057,test,,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1058,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1059,test,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1060,test,,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1061,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1062,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1063,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1064,test,,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1065,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1066,test,,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1067,test,,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1068,test,,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1069,test,,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1070,test,,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1071,test,,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1072,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1073,test,,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1074,test,,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1075,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1076,test,,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1077,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1078,test,,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1079,test,,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1080,test,,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1081,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1082,test,,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1083,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1084,test,,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1085,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1086,test,,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1087,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1088,test,,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1089,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1090,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1091,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1092,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1093,test,,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1094,test,,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1095,test,,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1096,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1097,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1098,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1099,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1100,test,,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1101,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1102,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1103,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1104,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1105,test,,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1106,test,,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1107,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1108,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1109,test,,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1110,test,,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1111,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1112,test,,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1113,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1114,test,,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1115,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1116,test,,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1117,test,,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1118,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1119,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1120,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1121,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1122,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1123,test,,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1124,test,,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1125,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1126,test,,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1127,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1128,test,,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1129,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1130,test,,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1131,test,,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1132,test,,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1133,test,,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1134,test,,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1135,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1136,test,,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1137,test,,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1138,test,,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1139,test,,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1140,test,,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1141,test,,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1142,test,,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1143,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1144,test,,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1145,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1146,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1147,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1148,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1149,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1150,test,,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1151,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1152,test,,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1153,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1154,test,,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1155,test,,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1156,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1157,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1158,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1159,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1160,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1161,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1162,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1163,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
